Time,HeartRate,BodyTemp,EnvTemp,Humidity
2026-03-11 22:25:51.616840,0.0,-127.0,30.8,76.2
2026-03-11 22:25:54.627988,0.0,-127.0,30.7,76.2
2026-03-11 22:25:57.641023,0.0,-127.0,30.7,76.3
2026-03-11 22:26:00.654106,0.0,-127.0,30.7,76.3
2026-03-11 22:26:03.667192,0.0,-127.0,30.7,76.3
2026-03-11 22:26:06.680148,0.0,-127.0,30.7,76.4
2026-03-11 22:26:09.693715,0.0,-127.0,30.7,76.4
2026-03-11 22:26:12.706361,0.0,-127.0,30.7,76.5
2026-03-11 22:26:15.719528,0.0,-127.0,30.7,76.5
2026-03-11 22:26:18.732386,0.0,-127.0,30.7,76.6
2026-03-11 22:26:21.746208,0.0,-127.0,30.7,76.7
2026-03-11 22:26:24.758360,0.0,-127.0,30.7,76.8
2026-03-11 22:26:27.771533,0.0,-127.0,30.7,76.9
2026-03-11 22:26:30.782894,0.0,-127.0,30.7,76.9
2026-03-11 22:26:33.796244,0.0,-127.0,30.7,76.9
2026-03-11 22:26:36.808742,0.0,-127.0,30.7,76.8
2026-03-11 22:26:39.821806,0.0,-127.0,30.7,76.8
2026-03-11 22:26:42.836399,0.0,-127.0,30.7,76.8
2026-03-11 22:26:45.848038,0.0,-127.0,30.7,76.8
2026-03-11 22:26:48.860928,0.0,-127.0,30.7,76.8
2026-03-11 22:26:51.900470,0.0,-127.0,30.6,76.8
2026-03-11 22:26:54.914080,0.0,33.19,30.6,76.8
2026-03-11 22:26:57.925874,0.0,33.13,30.6,76.8
2026-03-11 22:27:00.939029,0.0,33.06,30.6,76.8
2026-03-11 22:27:03.952044,0.0,33.0,30.6,76.8
2026-03-11 22:27:06.966232,0.0,33.0,30.6,76.8
2026-03-11 22:27:09.976384,0.0,32.94,30.6,76.8
2026-03-11 22:27:12.989209,0.0,32.88,30.6,76.8
2026-03-11 22:27:16.002208,0.0,32.81,30.6,76.9
2026-03-11 22:27:19.020120,0.0,32.81,30.6,76.9
2026-03-11 22:27:22.028358,0.0,32.75,30.6,76.9
2026-03-11 22:27:25.041577,0.0,32.75,30.5,76.9
2026-03-11 22:27:28.056843,0.0,32.69,30.5,77.0
2026-03-11 22:27:31.065527,0.0,32.69,30.6,77.0
2026-03-11 22:27:34.078517,0.0,32.63,30.6,77.0
2026-03-11 22:27:37.091540,0.0,32.56,30.6,77.0
2026-03-11 22:27:40.102686,0.0,32.56,30.6,77.1
2026-03-11 22:27:43.115928,0.0,32.56,30.6,77.1
2026-03-11 22:27:46.134466,0.0,32.5,30.5,77.1
2026-03-11 22:27:49.142820,0.0,32.5,30.5,77.0
2026-03-11 22:27:52.155693,0.0,32.44,30.6,77.1
2026-03-11 22:27:55.166180,0.0,32.44,30.5,77.1
2026-03-11 22:27:58.180388,0.0,32.44,30.6,77.1
2026-03-11 22:28:01.192186,0.0,32.38,30.6,77.2
2026-03-11 22:28:04.205095,0.0,32.38,30.5,77.1
2026-03-11 22:28:07.218209,0.0,32.31,30.6,77.1
2026-03-11 22:28:10.232353,0.0,32.31,30.6,77.2
2026-03-11 22:28:13.242803,0.0,32.25,30.6,77.1
2026-03-11 22:28:16.256418,0.0,32.25,30.6,77.2
2026-03-11 22:28:19.268494,0.0,32.25,30.6,77.1
2026-03-11 22:28:22.281709,0.0,32.19,30.6,77.2
2026-03-11 22:28:25.294927,0.0,32.25,30.6,77.3
2026-03-11 22:28:28.307808,0.0,32.19,30.6,77.3
2026-03-11 22:28:31.321719,0.0,32.19,30.6,77.2
2026-03-11 22:28:34.335522,0.0,32.19,30.6,77.2
2026-03-11 22:28:37.346639,0.0,32.13,30.7,77.2
2026-03-11 22:28:40.362313,0.0,32.13,30.6,77.1
2026-03-11 22:28:43.372739,0.0,32.13,30.7,77.0
2026-03-11 22:28:46.385329,0.0,32.06,30.7,77.0
2026-03-11 22:28:49.396232,0.0,32.06,30.7,77.0
2026-03-11 22:28:52.409296,0.0,32.06,30.7,77.0
2026-03-11 22:28:55.422632,0.0,32.0,30.7,77.0
2026-03-11 22:28:58.436272,0.0,32.0,30.7,77.0
2026-03-11 22:29:01.448345,0.0,32.0,30.7,76.9
2026-03-11 22:29:04.459542,0.0,32.0,30.7,77.0
2026-03-11 22:29:07.473034,0.0,32.0,30.7,77.0
2026-03-11 22:29:10.485574,0.0,31.94,30.7,77.0
2026-03-11 22:29:13.498602,0.0,31.94,30.7,77.0
2026-03-11 22:29:16.509716,0.0,31.94,30.7,77.0
2026-03-11 22:29:19.530892,0.0,31.87,30.7,77.1
2026-03-11 22:29:22.537998,0.0,31.87,30.7,77.1
2026-03-11 22:29:25.549177,0.0,31.87,30.8,77.0
2026-03-11 22:29:28.562866,0.0,31.81,30.7,76.9
2026-03-11 22:29:31.576047,0.0,31.81,30.8,76.9
2026-03-11 22:29:34.588907,0.0,31.75,30.8,76.9
2026-03-11 22:29:37.601376,0.0,31.75,30.8,76.9
2026-03-11 22:29:40.614399,0.0,31.75,30.8,76.8
2026-03-11 22:29:43.628261,0.0,31.75,30.8,76.8
2026-03-11 22:29:46.640238,0.0,31.69,30.8,76.8
2026-03-11 22:29:49.653435,0.0,31.69,30.7,76.8
2026-03-11 22:29:52.666495,0.0,31.69,30.8,76.8
2026-03-11 22:29:55.681811,0.0,31.69,30.8,76.8
2026-03-11 22:29:58.693130,0.0,31.62,30.8,76.8
2026-03-11 22:30:01.705630,0.0,31.62,30.8,76.9
2026-03-11 22:30:04.718828,0.0,31.62,30.8,76.9
2026-03-11 22:30:07.731831,0.0,31.62,30.8,77.0
2026-03-11 22:30:10.745809,0.0,31.62,30.8,77.0
2026-03-11 22:30:13.757918,0.0,31.56,30.8,76.9
2026-03-11 22:30:16.771135,0.0,31.62,30.8,77.1
2026-03-11 22:30:19.783033,0.0,31.56,30.8,77.1
2026-03-11 22:30:22.797075,0.0,31.56,30.8,77.2
2026-03-11 22:30:37.000944,0.0,31.5,30.9,77.0
2026-03-11 22:30:40.014078,0.0,31.56,30.9,76.9
2026-03-11 22:30:43.025934,0.0,32.0,30.9,76.8
2026-03-11 22:30:46.039311,0.0,32.5,30.9,76.7
2026-03-11 22:30:49.051438,0.0,-127.0,30.9,76.7
2026-03-11 22:30:52.065833,103.0,33.31,30.9,76.7
2026-03-11 22:30:55.079431,76.0,33.63,30.9,76.6
2026-03-11 22:30:58.091442,142.0,33.94,30.9,76.6
2026-03-11 22:31:01.105554,78.0,34.13,30.9,76.6
2026-03-11 22:31:04.118066,78.0,34.38,30.9,76.5
2026-03-11 22:31:07.131832,96.0,34.56,30.9,76.4
2026-03-11 22:31:10.146659,82.0,34.75,30.9,76.4
2026-03-11 22:31:13.157777,129.0,34.88,30.9,76.4
2026-03-11 22:31:16.169815,85.0,35.0,30.9,76.4
2026-03-11 22:31:19.183794,53.0,35.06,30.9,76.4
2026-03-11 22:31:22.322025,0.0,35.19,30.9,76.4
2026-03-11 22:31:25.378104,0.0,35.31,30.9,76.4
2026-03-11 22:31:28.432902,0.0,35.38,30.9,76.4
2026-03-11 22:31:31.489994,0.0,35.5,30.9,76.3
2026-03-11 22:31:34.549175,0.0,35.5,30.9,76.3
2026-03-11 22:31:37.607169,0.0,35.63,30.9,76.3
2026-03-11 22:31:40.666290,0.0,35.69,30.9,76.3
2026-03-11 22:31:43.725391,0.0,35.69,30.9,76.2
2026-03-11 22:31:46.784438,0.0,35.75,30.9,76.3
2026-03-11 22:31:49.843519,0.0,35.81,30.9,76.2
2026-03-11 22:31:52.902334,0.0,35.81,30.9,76.2
2026-03-11 22:31:55.906542,0.0,35.88,30.8,76.3
2026-03-11 22:31:58.917657,0.0,35.94,30.8,76.3
2026-03-11 22:32:04.685458,0.0,35.94,,
2026-03-11 22:32:07.699618,0.0,36.0,,
2026-03-11 22:32:10.711567,0.0,36.06,,
2026-03-11 22:32:13.657671,0.0,36.06,30.8,76.9
2026-03-11 22:32:16.913002,0.0,-127.0,,
2026-03-11 22:32:23.335603,0.0,-127.0,,
2026-03-11 22:32:26.424655,0.0,-127.0,,
2026-03-11 22:32:29.513667,0.0,-127.0,,
2026-03-11 22:32:35.823687,0.0,4.06,30.8,78.9
2026-03-11 22:32:38.837941,0.0,33.5,30.9,78.6
2026-03-11 22:32:41.852072,0.0,33.5,30.9,78.2
2026-03-11 22:32:45.103124,0.0,33.5,31.0,77.9
2026-03-11 22:32:48.161912,0.0,33.5,31.0,77.6
2026-03-11 22:32:51.220951,0.0,33.5,31.0,77.4
2026-03-11 22:32:56.579394,0.0,33.5,31.0,77.1
2026-03-11 22:32:59.671245,0.0,33.5,31.0,76.9
2026-03-11 22:33:02.736166,0.0,33.5,31.0,76.8
2026-03-11 22:33:05.801583,0.0,33.5,31.0,76.6
2026-03-11 22:33:11.864548,0.0,33.5,31.0,76.5
2026-03-11 22:33:15.905402,0.0,33.5,31.0,76.5
2026-03-11 22:33:25.558357,0.0,33.5,31.0,76.4
2026-03-11 22:33:28.724209,0.0,33.5,31.0,76.4
2026-03-11 22:33:31.783318,0.0,33.5,31.0,76.3
2026-03-11 22:33:34.842312,0.0,33.5,31.0,76.3
2026-03-11 22:33:39.780648,0.0,33.5,31.0,76.3
2026-03-11 22:33:44.040751,0.0,33.5,31.0,76.3
2026-03-11 22:33:47.054679,90.0,33.5,31.0,76.3
2026-03-11 22:33:50.185638,0.0,33.5,31.0,76.3
2026-03-11 22:33:56.408409,0.0,33.5,31.0,76.4
2026-03-11 22:33:59.420494,0.0,33.5,31.0,76.4
2026-03-11 22:34:02.432607,99.0,33.5,31.0,76.4
2026-03-11 22:34:05.445691,99.0,33.5,31.0,76.4
2026-03-11 22:34:08.458968,96.0,33.5,31.0,76.3
2026-03-11 22:34:11.472750,82.0,33.5,30.9,76.4
2026-03-11 22:34:14.484850,103.0,33.5,31.0,76.3
2026-03-11 22:34:17.498106,114.0,33.5,30.9,76.3
2026-03-11 22:34:20.511647,157.0,33.5,30.9,76.3
2026-03-11 22:34:23.524284,157.0,33.5,30.9,76.3
2026-03-11 22:34:26.537154,47.0,33.5,30.9,76.3
2026-03-11 22:34:29.550307,93.0,33.5,30.9,76.3
2026-03-11 22:34:32.563856,96.0,33.5,30.9,76.3
2026-03-11 22:34:35.577256,96.0,33.5,30.9,76.2
2026-03-11 22:34:38.590420,96.0,33.5,30.9,76.2
2026-03-11 22:34:41.741370,0.0,33.5,0.0,0.0
2026-03-11 22:34:44.857352,0.0,33.5,,
2026-03-11 22:40:41.399380,0.0,36.88,31.0,76.6
2026-03-11 22:40:44.411637,0.0,36.88,31.0,76.6
2026-03-11 22:40:47.523440,0.0,36.88,31.0,76.5
2026-03-11 22:40:50.582401,0.0,36.88,31.0,76.5
2026-03-11 22:40:58.303055,0.0,36.88,31.0,76.4
2026-03-11 22:41:01.316090,0.0,36.88,31.0,76.4
2026-03-11 22:41:04.329029,0.0,36.88,31.0,76.5
2026-03-11 22:41:07.344278,41.0,36.88,31.0,76.6
2026-03-11 22:41:10.356651,129.0,36.88,31.0,76.5
2026-03-11 22:41:13.370735,103.0,36.88,31.1,76.5
2026-03-11 22:41:16.383044,149.0,36.88,31.1,76.5
2026-03-11 22:41:19.397009,85.0,36.88,31.0,76.6
2026-03-11 22:41:22.411063,96.0,36.88,31.1,76.6
2026-03-11 22:41:25.422737,74.0,36.88,31.0,76.6
2026-03-11 22:41:28.567970,0.0,36.88,31.1,76.5
2026-03-11 22:41:31.626719,0.0,36.94,31.1,76.6
2026-03-11 22:41:35.918978,0.0,36.88,31.1,76.5
2026-03-11 22:41:38.932896,0.0,36.88,31.1,76.5
2026-03-11 22:41:41.944956,0.0,36.88,31.1,76.7
2026-03-11 22:41:44.959257,0.0,36.88,31.1,76.7
2026-03-11 22:41:47.972288,0.0,36.88,31.1,77.1
2026-03-11 22:41:50.983719,0.0,36.88,31.1,77.3
2026-03-11 22:41:54.127816,0.0,36.88,31.1,77.5
2026-03-11 22:41:57.186922,0.0,36.94,31.1,78.2
2026-03-11 22:42:00.246138,0.0,36.94,31.1,78.4
2026-03-11 22:42:06.667131,0.0,36.88,31.1,78.4
2026-03-11 22:42:09.679279,83.0,36.88,31.1,78.4
2026-03-11 22:42:18.717476,114.0,36.88,31.2,78.4
2026-03-11 22:42:21.730621,93.0,36.88,31.2,78.7
2026-03-11 22:42:24.744842,78.0,36.94,31.2,78.7
2026-03-11 22:42:27.756888,96.0,36.88,31.2,78.9
2026-03-11 22:42:30.769809,114.0,36.94,31.2,79.2
2026-03-11 22:42:33.782677,87.0,36.88,31.2,79.3
2026-03-11 22:42:36.795735,87.0,36.88,31.2,79.2
2026-03-11 22:42:39.808796,87.0,36.88,31.2,79.2
2026-03-11 22:42:45.836222,47.0,36.88,31.3,79.2
2026-03-11 22:42:48.850055,80.0,36.88,31.3,79.2
2026-03-11 22:42:51.862211,80.0,36.94,31.3,79.2
2026-03-11 22:42:54.877719,80.0,36.94,31.3,79.4
2026-03-11 22:42:57.889277,80.0,36.94,31.3,79.6
2026-03-11 22:43:01.137686,0.0,36.88,31.3,79.5
2026-03-11 22:43:04.196352,0.0,36.94,31.3,79.1
2026-03-11 22:43:07.255379,0.0,36.94,31.4,78.9
2026-03-11 22:43:10.314551,0.0,36.94,31.4,79.0
2026-03-11 22:43:13.373682,0.0,36.94,31.4,79.1
2026-03-11 22:43:25.569940,0.0,36.88,31.4,79.3
2026-03-11 22:43:28.583824,0.0,36.94,31.4,78.9
2026-03-11 22:43:31.596019,85.0,36.88,31.4,78.6
2026-03-11 22:43:34.609267,90.0,36.94,31.4,78.3
2026-03-11 22:43:37.623198,90.0,36.94,31.5,78.5
2026-03-11 22:43:40.636366,102.0,36.94,31.5,78.3
2026-03-11 22:43:43.648277,85.0,36.94,31.5,78.1
2026-03-11 22:43:46.662321,99.0,36.94,31.5,77.9
2026-03-11 22:43:49.674399,99.0,36.94,31.5,77.9
2026-03-11 22:43:52.687363,99.0,36.94,31.5,77.7
2026-03-11 22:43:55.700573,99.0,36.94,31.5,77.6
2026-03-11 22:43:58.716060,82.0,36.94,31.5,77.7
2026-03-11 22:44:01.728627,82.0,36.88,31.5,77.8
2026-03-11 22:44:04.740684,82.0,36.94,31.5,77.8
2026-03-11 22:44:07.754692,82.0,36.94,31.5,77.7
2026-03-11 22:44:10.767913,82.0,36.94,31.5,77.4
2026-03-11 22:44:13.779787,82.0,36.94,31.5,77.4
2026-03-11 22:44:16.793071,82.0,36.94,31.6,77.4
2026-03-11 22:44:19.807941,99.0,36.94,31.6,77.3
2026-03-11 22:44:22.821011,0.0,36.94,31.5,77.2
2026-03-11 22:44:25.834214,99.0,36.94,31.5,77.3
2026-03-11 22:44:28.847239,0.0,36.94,31.6,77.3
2026-03-11 22:44:31.860305,0.0,36.94,31.6,77.4
2026-03-11 22:44:34.873188,0.0,36.94,31.6,77.3
2026-03-11 22:44:37.886144,99.0,36.94,31.6,77.2
2026-03-11 22:44:40.899405,99.0,36.94,31.6,77.2
2026-03-11 22:44:43.912546,99.0,36.94,31.6,77.4
2026-03-11 22:44:46.925569,99.0,36.94,31.6,77.7
2026-03-11 22:44:49.939100,40.0,36.94,31.6,77.8
2026-03-11 22:44:52.951655,40.0,36.88,31.6,77.9
2026-03-11 22:44:55.964813,40.0,36.94,31.6,77.7
2026-03-11 22:44:58.977848,40.0,36.94,31.6,77.6
2026-03-11 22:45:01.992904,53.0,36.94,31.6,77.4
2026-03-11 22:45:05.005817,53.0,36.94,31.6,77.2
2026-03-11 22:45:08.019194,106.0,36.94,31.6,77.1
2026-03-11 22:45:11.032095,106.0,36.94,31.6,77.2
2026-03-11 22:45:14.045310,106.0,36.94,31.6,77.2
2026-03-11 22:45:20.073249,106.0,36.94,31.6,77.2
2026-03-11 22:45:23.086326,82.0,36.94,31.6,77.1
2026-03-11 22:45:26.099366,82.0,36.94,31.6,77.1
2026-03-11 22:45:29.112334,82.0,36.94,31.6,77.2
2026-03-11 22:45:32.125421,82.0,36.94,31.6,77.4
2026-03-11 22:45:35.138481,82.0,36.94,31.6,77.4
2026-03-11 22:45:38.151699,82.0,36.94,31.6,77.3
2026-03-11 22:45:41.164751,58.0,36.94,31.6,77.2
2026-03-11 22:45:44.177740,58.0,36.94,31.6,77.1
2026-03-11 22:45:47.190929,99.0,36.94,31.6,77.1
2026-03-11 22:45:50.203875,99.0,36.94,31.6,77.1
2026-03-11 22:45:53.218976,99.0,36.94,31.6,77.0
2026-03-11 22:45:56.232086,99.0,36.94,31.6,76.9
2026-03-11 22:45:59.245007,99.0,36.94,31.6,76.9
2026-03-11 22:46:02.258266,99.0,36.94,31.6,76.8
2026-03-11 22:46:05.271087,0.0,36.94,31.6,76.9
2026-03-11 22:46:08.284041,99.0,36.94,31.6,77.0
2026-03-11 22:46:11.297391,99.0,36.94,31.6,77.5
2026-03-11 22:46:14.311323,0.0,36.94,31.6,77.6
2026-03-11 22:46:17.324720,99.0,36.94,31.7,78.2
2026-03-11 22:46:20.337043,99.0,36.94,31.7,79.1
2026-03-11 22:46:23.351768,99.0,36.94,31.7,80.2
2026-03-11 22:46:26.363937,99.0,36.94,31.7,81.3
2026-03-11 22:46:29.377828,99.0,36.94,31.7,81.8
2026-03-11 22:46:32.389958,0.0,36.94,31.8,82.0
2026-03-11 22:46:35.403023,99.0,36.94,31.8,81.8
2026-03-11 22:46:38.416102,99.0,36.94,31.8,81.3
2026-03-11 22:46:41.430154,99.0,36.94,31.8,80.9
2026-03-11 22:46:44.442133,99.0,36.94,31.8,80.4
2026-03-11 22:46:47.455093,99.0,36.94,31.8,80.0
2026-03-11 22:46:50.468317,99.0,36.94,31.8,79.6
2026-03-11 22:46:53.480274,0.0,36.94,31.9,79.1
2026-03-11 22:47:01.270522,0.0,36.94,31.9,78.3
2026-03-11 22:47:04.284719,0.0,36.94,31.9,78.2
2026-03-11 22:47:07.296724,0.0,36.94,31.9,78.9
2026-03-11 22:47:10.309617,0.0,36.94,31.9,78.5
2026-03-11 22:47:13.324836,0.0,36.94,31.9,78.6
2026-03-11 22:47:16.336981,0.0,36.94,31.9,78.3
2026-03-11 22:47:19.351093,0.0,36.94,31.9,77.9
2026-03-11 22:47:25.375890,0.0,36.94,31.9,77.3
2026-03-11 22:47:28.389109,0.0,36.94,31.9,77.2
2026-03-11 22:47:31.402106,0.0,37.0,31.9,77.1
2026-03-11 22:47:34.417345,0.0,37.0,31.9,77.0
2026-03-11 22:47:37.429357,0.0,36.94,31.9,77.0
2026-03-11 22:47:40.443290,0.0,36.94,31.9,77.1
2026-03-11 22:47:43.455318,0.0,36.94,31.9,77.1
2026-03-11 22:47:46.470354,52.0,36.94,31.9,77.0
2026-03-11 22:47:49.482350,47.0,36.94,31.8,76.8
2026-03-11 22:47:52.495923,114.0,36.94,31.8,76.6
2026-03-11 22:47:55.509999,114.0,36.94,31.8,76.6
2026-03-11 22:47:58.524144,114.0,36.94,31.8,76.5
2026-03-11 22:48:01.535990,114.0,36.94,31.8,76.3
2026-03-11 22:48:04.550102,114.0,36.94,31.8,76.0
2026-03-11 22:48:07.562154,114.0,36.94,31.8,75.9
2026-03-11 22:48:10.575240,114.0,37.0,31.8,75.8
2026-03-11 22:48:13.590342,114.0,37.0,31.8,75.9
2026-03-11 22:48:16.602369,48.0,36.94,31.7,75.9
2026-03-11 22:48:19.616210,48.0,36.94,31.8,76.0
2026-03-11 22:48:22.630694,48.0,36.94,31.7,76.1
2026-03-11 22:48:25.642528,48.0,36.94,31.8,76.2
2026-03-11 22:48:28.656601,48.0,37.0,31.8,76.4
2026-03-11 22:48:31.668892,48.0,36.94,31.7,76.3
2026-03-11 22:48:34.682732,48.0,37.0,31.7,76.3
2026-03-11 22:48:37.696984,48.0,37.0,31.7,76.3
2026-03-11 22:48:40.708849,48.0,36.94,31.7,76.2
2026-03-11 22:48:43.722811,0.0,36.94,31.7,76.1
2026-03-11 22:48:46.734922,48.0,36.94,31.7,76.0
2026-03-11 22:48:49.749990,48.0,37.0,31.7,75.8
2026-03-11 22:48:52.762044,106.0,37.0,31.6,75.7
2026-03-11 22:48:55.777078,74.0,37.0,31.6,75.7
2026-03-11 22:48:58.789020,78.0,36.94,31.6,75.7
2026-03-11 22:49:01.804265,90.0,37.0,31.6,75.5
2026-03-11 22:49:04.816283,90.0,37.0,31.6,75.5
2026-03-11 22:49:07.831110,90.0,36.94,31.5,75.4
2026-03-11 22:49:14.049500,0.0,37.0,31.5,75.4
2026-03-11 22:49:17.107426,0.0,36.94,31.5,75.5
2026-03-11 22:49:25.103288,0.0,-127.0,,
2026-03-11 22:49:30.514827,0.0,-127.0,31.4,75.7
2026-03-11 22:49:33.527011,0.0,39.75,31.4,75.6
2026-03-11 22:49:36.542644,103.0,39.75,31.4,75.9
2026-03-11 22:49:39.553953,71.0,39.75,31.4,76.0
2026-03-11 22:49:42.566972,71.0,39.75,31.3,76.0
2026-03-11 22:49:45.582207,71.0,39.75,31.3,75.9
2026-03-11 22:49:48.594009,0.0,39.75,31.3,75.9
2026-03-11 22:49:51.608039,0.0,39.75,31.3,76.0
2026-03-11 22:49:54.620429,0.0,39.75,31.3,76.2
2026-03-11 22:49:57.635234,0.0,39.75,31.3,76.3
2026-03-11 22:50:00.647223,0.0,39.75,31.3,76.4
2026-03-11 22:50:03.661473,0.0,39.75,31.4,76.7
2026-03-11 22:50:06.673195,0.0,39.81,31.4,76.8
2026-03-11 22:50:09.686333,0.0,39.75,31.4,76.9
2026-03-11 22:50:12.700389,0.0,39.81,31.4,76.9
2026-03-11 22:50:15.712432,0.0,39.81,31.4,76.9
2026-03-11 22:50:18.725408,0.0,39.75,31.4,77.0
2026-03-11 22:50:21.799758,45.0,39.75,31.4,76.9
2026-03-11 22:50:24.962724,0.0,39.75,31.4,76.9
2026-03-11 22:50:28.018710,0.0,39.75,31.4,76.8
2026-03-11 22:50:31.259173,0.0,39.81,31.4,76.6
2026-03-11 22:50:34.318131,0.0,39.81,31.4,76.5
2026-03-11 22:50:38.722304,0.0,39.81,31.4,76.4
2026-03-11 22:50:41.954459,0.0,39.75,31.4,76.4
2026-03-11 22:50:49.258045,0.0,39.75,31.4,76.3
2026-03-11 22:50:52.271873,0.0,39.75,31.4,76.4
2026-03-11 22:50:55.286318,142.0,39.75,31.4,76.3
2026-03-11 22:50:58.298257,119.0,39.81,31.3,76.2
2026-03-11 22:51:01.312280,93.0,39.81,31.4,76.2
2026-03-11 22:51:04.326319,85.0,39.75,31.3,76.1
2026-03-11 22:51:07.338291,96.0,39.81,31.3,76.0
2026-03-11 22:51:10.352407,103.0,39.81,31.3,76.0
2026-03-11 22:51:13.364778,103.0,39.81,31.3,76.0
2026-03-11 22:51:16.377971,103.0,39.75,31.3,75.9
2026-03-11 22:51:19.392620,103.0,39.81,31.3,76.0
2026-03-11 22:51:22.405221,103.0,39.75,31.3,76.0
2026-03-11 22:51:25.417699,87.0,39.81,31.3,76.0
2026-03-11 22:51:28.432687,72.0,39.81,31.3,76.0
2026-03-11 22:51:31.445767,72.0,39.75,31.2,76.0
2026-03-11 22:51:34.459921,124.0,39.75,31.2,76.0
2026-03-11 22:51:37.559927,0.0,39.81,31.2,76.0
2026-03-11 22:51:40.618957,0.0,39.81,31.2,76.1
2026-03-11 22:51:43.677876,0.0,39.81,31.2,76.1
2026-03-11 22:51:46.736995,0.0,39.81,31.2,76.2
2026-03-11 22:51:49.796163,0.0,39.81,31.2,76.3
2026-03-11 22:51:52.855209,0.0,39.81,31.2,76.5
2026-03-11 22:51:55.867325,0.0,39.75,31.2,76.5
2026-03-11 22:52:17.960006,0.0,39.75,31.2,76.6
2026-03-11 22:52:20.973423,106.0,39.81,31.2,76.6
2026-03-11 22:52:23.988854,99.0,39.81,31.2,76.5
2026-03-11 22:52:26.996380,0.0,39.81,31.2,76.5
2026-03-11 22:52:33.119319,0.0,39.75,31.2,76.5
2026-03-11 22:52:36.131525,0.0,39.81,31.2,76.4
2026-03-11 22:52:39.143496,0.0,39.75,31.2,76.4
2026-03-11 22:52:42.156869,80.0,39.81,31.2,76.3
2026-03-11 22:52:45.169651,83.0,39.81,31.2,76.3
2026-03-11 22:52:48.184881,106.0,39.81,31.1,76.2
2026-03-11 22:52:51.196934,74.0,39.81,31.1,76.2
2026-03-11 22:52:54.210058,45.0,39.81,31.1,76.2
2026-03-11 22:52:57.223891,45.0,39.81,31.1,76.2
2026-03-11 22:53:00.307934,0.0,39.81,31.1,76.3
2026-03-11 22:53:03.354384,0.0,39.81,31.1,76.3
2026-03-11 22:53:06.584017,0.0,39.81,31.1,76.3
2026-03-11 22:53:09.631040,0.0,39.81,31.1,76.4
2026-03-11 22:53:12.651321,75.0,39.81,31.1,76.4
2026-03-11 22:53:15.665351,75.0,39.81,31.1,76.4
2026-03-11 22:53:18.894239,0.0,39.75,31.1,76.4
2026-03-11 22:53:21.953406,0.0,39.81,31.1,76.5
2026-03-11 22:53:25.012433,0.0,39.69,31.1,76.5
2026-03-11 22:53:28.071375,0.0,39.5,31.1,76.6
2026-03-11 22:53:31.130414,0.0,39.31,31.1,76.6
2026-03-11 22:53:34.189699,0.0,39.19,31.1,76.7
2026-03-11 22:53:37.248768,0.0,39.06,31.0,76.7
2026-03-11 22:53:42.716884,0.0,39.0,31.1,76.8
2026-03-11 22:53:45.729925,0.0,38.88,31.1,76.8
2026-03-11 22:53:48.744947,0.0,38.81,31.1,76.8
2026-03-11 22:53:51.757065,106.0,38.81,31.0,76.8
2026-03-11 22:53:54.771162,106.0,38.75,31.0,76.8
2026-03-11 22:53:57.784141,106.0,38.69,31.0,76.8
2026-03-11 22:54:00.797332,106.0,38.63,31.0,77.0
2026-03-11 22:54:03.812183,0.0,38.56,31.0,77.0
2026-03-11 22:54:06.824344,66.0,38.56,31.0,77.0
2026-03-11 22:54:09.837656,66.0,38.5,31.0,76.9
2026-03-11 22:54:12.850415,60.0,38.5,31.0,76.9
2026-03-11 22:54:15.863481,62.0,38.44,31.0,76.9
2026-03-11 22:54:18.876569,72.0,38.44,31.0,77.0
2026-03-11 22:54:21.891634,49.0,38.38,31.0,77.0
2026-03-11 22:54:24.904615,49.0,38.31,31.0,76.9
2026-03-11 22:54:27.997627,0.0,38.31,31.0,77.0
2026-03-11 22:54:31.211934,0.0,38.25,31.0,76.9
2026-03-11 22:54:34.277924,0.0,38.19,31.0,76.8
2026-03-11 22:54:39.409933,0.0,38.19,31.0,76.9
2026-03-11 22:54:42.468928,0.0,38.13,31.0,76.9
2026-03-11 22:54:45.527956,0.0,38.06,30.9,76.9
2026-03-11 22:54:48.586997,0.0,38.0,30.9,76.9
2026-03-11 22:54:51.646071,0.0,38.0,30.9,76.9
2026-03-11 22:54:57.826107,0.0,37.94,30.9,76.9
2026-03-11 22:55:00.885615,0.0,37.88,30.9,77.0
2026-03-11 22:55:07.850141,0.0,37.88,30.9,77.0
2026-03-11 22:55:10.863267,0.0,37.81,30.9,77.0
2026-03-11 22:55:13.877308,47.0,37.81,30.9,77.0
2026-03-11 22:55:16.889420,47.0,37.75,30.9,77.0
2026-03-11 22:55:19.903393,96.0,37.81,30.9,76.9
2026-03-11 22:55:22.916746,87.0,37.75,30.9,77.0
2026-03-11 22:55:25.928697,82.0,37.75,30.9,76.9
2026-03-11 22:55:28.941864,64.0,37.75,30.9,76.9
2026-03-11 22:55:31.954700,64.0,37.81,30.9,76.9
2026-03-11 22:55:34.967833,64.0,37.75,30.9,76.9
2026-03-11 22:55:37.980827,93.0,37.81,30.9,76.9
2026-03-11 22:55:40.993986,103.0,37.81,30.9,76.9
2026-03-11 22:55:44.007247,93.0,37.81,30.9,76.9
2026-03-11 22:55:47.020111,74.0,37.81,30.9,76.9
2026-03-11 22:55:50.033123,87.0,37.88,30.9,76.9
2026-03-11 22:55:53.248987,0.0,37.88,30.9,76.9
